DATE, TIME, TRACK NUM, EZ, EX, SPEED (mph), 
17APR24, 04:01:19.5, Track 3, 11, 103, 49, 
17APR24, 04:01:23.6, Track 3, 8, 104, 49, 
17APR24, 04:01:31.0, Track 3, 2, 104, 48, 
17APR24, 04:01:32.3, Track 1, 96, 98, 23, 
17APR24, 04:01:41.9, Track 1, 99, 97, 43, 
17APR24, 04:01:47.9, Track 4, 84, 102, 42, 
17APR24, 04:01:48.3, Track 4, 59, 101, 42, 
17APR24, 04:01:48.7, Track 4, 34, 101, , 
17APR24, 04:01:49.1, Track 4, 10, 101, , 
17APR24, 04:01:58.3, Track 1, 96, 98, 48, 
17APR24, 04:02:30.3, Track 3, 5, 104, , 
17APR24, 04:02:34.2, Track 3, 8, 104, 49, 
17APR24, 04:02:35.0, Track 3, 16, 104, 49, 
17APR24, 04:02:35.5, Track 3, 38, 104, , 
17APR24, 04:02:35.9, Track 3, 60, 104, , 
17APR24, 04:02:36.7, Track 3, 82, 104, , 
17APR24, 04:02:37.1, Track 3, 96, 104, , 
17APR24, 04:02:38.3, Track 4, 3, 101, , 
17APR24, 04:02:39.1, Track 3, 98, 101, , 
17APR24, 04:02:40.3, Track 3, 101, 99, , 
17APR24, 04:02:40.7, Track 4, 6, 101, 66, 
17APR24, 04:02:43.5, Track 4, 9, 101, 65, 
17APR24, 04:02:46.2, Track 4, 12, 101, 64, 
17APR24, 04:02:49.0, Track 3, 98, 100, 47, 
17APR24, 04:02:49.0, Track 4, 15, 101, 63, 
17APR24, 04:02:52.3, Track 4, 18, 101, 62, 
17APR24, 04:02:55.1, Track 4, 21, 101, 62, 
17APR24, 04:02:57.5, Track 4, 24, 101, 61, 
17APR24, 04:02:59.1, Track 3, 102, 99, 18, 
17APR24, 04:03:00.3, Track 4, 27, 101, 61, 
17APR24, 04:03:03.4, Track 4, 30, 101, 60, 
17APR24, 04:03:06.2, Track 4, 33, 101, 60, 
17APR24, 04:03:09.0, Track 4, 36, 101, 60, 
17APR24, 04:03:11.0, Track 1, 99, 98, 24, 
17APR24, 04:03:12.2, Track 4, 39, 101, 56, 
17APR24, 04:03:15.4, Track 4, 42, 101, 57, 
17APR24, 04:03:18.6, Track 4, 45, 101, 56, 
17APR24, 04:03:21.7, Track 4, 48, 101, 55, 
17APR24, 04:03:24.1, Track 1, 102, 97, 105, 
17APR24, 04:03:24.9, Track 4, 51, 101, 54, 
17APR24, 04:03:28.2, Track 4, 54, 101, 53, 
17APR24, 04:03:31.7, Track 4, 57, 101, 52, 
17APR24, 04:03:35.0, Track 1, 99, 98, 64, 
17APR24, 04:03:35.0, Track 4, 60, 101, 51, 
17APR24, 04:03:38.5, Track 4, 63, 101, 51, 
17APR24, 04:03:41.7, Track 4, 66, 101, 50, 
17APR24, 04:03:45.2, Track 4, 69, 101, 49, 
17APR24, 04:03:48.4, Track 1, 102, 97, 26, 
17APR24, 04:03:48.8, Track 4, 72, 101, 49, 
17APR24, 04:03:52.9, Track 4, 75, 101, 48, 
17APR24, 04:03:56.5, Track 4, 78, 101, 48, 
17APR24, 04:03:59.6, Track 4, 81, 101, 55, 
17APR24, 04:04:02.0, Track 1, 99, 98, 34, 
17APR24, 04:04:02.1, Track 3, 99, 100, 30, 
17APR24, 04:04:03.7, Track 4, 84, 101, 39, 
17APR24, 04:04:07.2, Track 4, 87, 101, 47, 
17APR24, 04:04:09.6, Track 4, 87, 104, 24, 
17APR24, 04:04:14.4, Track 4, 90, 104, 41, 
17APR24, 04:04:15.2, Track 3, 102, 99, 20, 
17APR24, 04:04:18.3, Track 4, 93, 104, 43, 
17APR24, 04:03:24.2, Track 4, 96, 103, 19, 
17APR24, 04:03:36.1, Track 1, 102, 97, 14, 
17APR24, 04:04:13.6, Track 1, 99, 98, 24, 
17APR24, 04:04:29.1, Track 1, 102, 97, 51, 
17APR24, 04:04:38.3, Track 1, 99, 98, 25, 
17APR24, 04:04:54.3, Track 1, 103, 97, 40, 
17APR24, 04:05:01.4, Track 1, 100, 98, 29, 
17APR24, 04:06:10.8, Track 1, 103, 97, 9, 
17APR24, 04:06:16.5, Track 1, 100, 98, 37, 
17APR24, 04:06:22.4, Track 3, 98, 100, 31, 
17APR24, 04:06:32.0, Track 3, 101, 99, 112, 
17APR24, 04:06:35.5, Track 1, 103, 97, 61, 
17APR24, 04:06:40.3, Track 1, 100, 98, 33, 
17APR24, 04:07:10.7, Track 3, 98, 100, 45, 
17APR24, 04:07:21.5, Track 3, 101, 99, 22, 
17APR24, 04:07:35.4, Track 3, 98, 100, 53, 
17APR24, 04:07:53.0, Track 1, 103, 98, 24, 
17APR24, 04:08:21.6, Track 1, 100, 98, 30, 
17APR24, 04:08:37.6, Track 3, 101, 99, 37, 
17APR24, 04:08:52.7, Track 3, 98, 100, 35, 
17APR24, 04:09:30.3, Track 1, 103, 97, 1, 
17APR24, 04:09:39.9, Track 1, 98, 99, 26, 
17APR24, 04:09:53.0, Track 1, 102, 97, 87, 
17APR24, 04:10:02.9, Track 1, 99, 98, 36, 
17APR24, 04:10:42.4, Track 1, 102, 97, 9, 
17APR24, 04:10:43.6, Track 3, 101, 99, 47, 
17APR24, 04:10:54.8, Track 1, 99, 98, , 
17APR24, 04:11:58.9, Track 1, 102, 97, 63, 
17APR24, 04:12:08.6, Track 1, 99, 98, , 
17APR24, 04:12:37.3, Track 3, 98, 100, 38, 
17APR24, 04:12:47.2, Track 1, 102, 97, 53, 
17APR24, 04:12:48.0, Track 3, 101, 99, 19, 
17APR24, 04:12:58.4, Track 1, 99, 98, 31, 
17APR24, 04:13:12.0, Track 1, 102, 97, 41, 
17APR24, 04:13:24.7, Track 1, 99, 98, 22, 
17APR24, 04:14:05.0, Track 1, 102, 97, 59, 
17APR24, 04:14:14.1, Track 1, 99, 98, , 
17APR24, 04:14:42.1, Track 3, 98, 100, 21, 
17APR24, 04:14:51.2, Track 3, 101, 99, 35, 
17APR24, 04:14:53.2, Track 1, 102, 97, 45, 
17APR24, 04:15:03.6, Track 1, 99, 98, , 
17APR24, 04:15:07.2, Track 3, 98, 100, 27, 
17APR24, 04:15:18.0, Track 1, 102, 97, 20, 
17APR24, 04:15:30.7, Track 1, 99, 98, 32, 
17APR24, 04:15:46.3, Track 1, 102, 98, 41, 
17APR24, 04:15:54.6, Track 1, 99, 98, 69, 
17APR24, 04:16:11.0, Track 1, 103, 97, 53, 
17APR24, 04:16:42.1, Track 3, 101, 100, 25, 
17APR24, 04:16:45.6, Track 1, 98, 99, 19, 
17APR24, 04:16:47.3, Track 3, 98, 100, 32, 
17APR24, 04:16:56.8, Track 3, 101, 99, 22, 
17APR24, 04:16:58.8, Track 1, 101, 97, 57, 
17APR24, 04:17:10.0, Track 1, 98, 98, 49, 
17APR24, 04:17:22.7, Track 1, 101, 97, 66, 
17APR24, 04:17:37.1, Track 1, 98, 98, 22, 
17APR24, 04:17:47.1, Track 1, 101, 97, 28, 
17APR24, 04:18:00.7, Track 1, 98, 98, 72, 
17APR24, 04:18:03.5, Track 3, 98, 100, 30, 
17APR24, 04:18:11.4, Track 1, 101, 97, 1, 
17APR24, 04:18:13.4, Track 3, 101, 99, 44, 
17APR24, 04:18:52.0, Track 1, 98, 99, 32, 
17APR24, 04:18:52.5, Track 3, 98, 100, 43, 
17APR24, 04:19:01.7, Track 3, 101, 99, 35, 
17APR24, 04:19:04.0, Track 1, 101, 98, 48, 
17APR24, 04:19:18.4, Track 1, 98, 98, 48, 
17APR24, 04:19:28.3, Track 1, 101, 97, 34, 
17APR24, 04:19:40.4, Track 1, 98, 99, 3, 
17APR24, 04:19:52.6, Track 1, 101, 97, 75, 
17APR24, 04:20:06.6, Track 1, 98, 98, 70, 
17APR24, 04:20:06.6, Track 3, 98, 100, 9, 
17APR24, 04:20:16.6, Track 1, 101, 97, 64, 
17APR24, 04:20:19.0, Track 3, 101, 99, 36, 
17APR24, 04:20:33.3, Track 1, 98, 98, 24, 
17APR24, 04:20:41.8, Track 1, 101, 97, 38, 
17APR24, 04:20:56.0, Track 1, 98, 98, 24, 
17APR24, 04:20:57.7, Track 3, 98, 100, 26, 
17APR24, 04:21:06.0, Track 1, 101, 97, 18, 
17APR24, 04:21:07.6, Track 3, 101, 99, 51, 
17APR24, 04:21:21.1, Track 1, 98, 98, 15, 
17APR24, 04:21:34.0, Track 1, 101, 98, 30, 
17APR24, 04:21:46.3, Track 1, 98, 99, 13, 
17APR24, 04:21:58.7, Track 1, 101, 97, 85, 
17APR24, 04:22:12.6, Track 1, 98, 98, 24, 
17APR24, 04:22:22.6, Track 1, 101, 97, 58, 
17APR24, 04:22:36.9, Track 1, 98, 98, 21, 
17APR24, 04:22:47.3, Track 1, 101, 97, 14, 
17APR24, 04:23:01.7, Track 1, 98, 98, 26, 
17APR24, 04:23:11.7, Track 1, 101, 97, 7, 
17APR24, 04:23:26.5, Track 1, 98, 98, 5, 
17APR24, 04:23:38.8, Track 1, 101, 98, 33, 
17APR24, 04:23:51.1, Track 1, 98, 98, , 
17APR24, 04:24:17.8, Track 3, 98, 100, 29, 
17APR24, 04:24:28.6, Track 1, 101, 97, 77, 
17APR24, 04:24:29.4, Track 3, 101, 99, 37, 
17APR24, 04:24:43.8, Track 1, 98, 98, 26, 
17APR24, 04:24:53.3, Track 1, 101, 97, 61, 
17APR24, 04:25:06.5, Track 1, 98, 98, 16, 
17APR24, 04:25:16.8, Track 1, 101, 97, 17, 
17APR24, 04:25:31.6, Track 1, 98, 98, 32, 
17APR24, 04:25:33.6, Track 3, 98, 100, 27, 
17APR24, 04:25:41.5, Track 1, 101, 97, 64, 
17APR24, 04:25:43.6, Track 3, 101, 99, 54, 
17APR24, 04:25:56.8, Track 1, 98, 98, 33, 
17APR24, 04:25:58.3, Track 3, 98, 100, 27, 
17APR24, 04:26:09.9, Track 1, 101, 98, 37, 
17APR24, 04:26:20.7, Track 1, 98, 98, 24, 
17APR24, 04:26:32.6, Track 3, 101, 99, 24, 
17APR24, 04:26:47.4, Track 3, 98, 100, 26, 
17APR24, 04:26:58.6, Track 1, 101, 97, 74, 
17APR24, 04:27:12.4, Track 1, 98, 98, 4, 
17APR24, 04:27:47.1, Track 1, 101, 97, 99, 
17APR24, 04:27:49.2, Track 3, 101, 99, 39, 
17APR24, 04:28:01.9, Track 1, 98, 98, 38, 
17APR24, 04:28:11.9, Track 1, 101, 97, 22, 
17APR24, 04:28:26.6, Track 1, 98, 98, 43, 
17APR24, 04:28:28.2, Track 3, 98, 100, 43, 
17APR24, 04:28:38.6, Track 3, 101, 99, 40, 
17APR24, 04:28:39.0, Track 1, 101, 98, 18, 
17APR24, 04:28:51.7, Track 1, 98, 98, 20, 
17APR24, 04:28:52.9, Track 3, 98, 100, 30, 
17APR24, 04:29:04.1, Track 1, 101, 98, 24, 
17APR24, 04:29:15.7, Track 1, 98, 98, 1, 
17APR24, 04:29:53.2, Track 1, 101, 97, 78, 
17APR24, 04:29:53.6, Track 3, 101, 99, 22, 
17APR24, 04:30:07.5, Track 1, 98, 98, 23, 
17APR24, 04:30:17.0, Track 1, 101, 97, 47, 
17APR24, 04:30:33.4, Track 1, 98, 98, 23, 
17APR24, 04:30:44.5, Track 1, 101, 98, 5, 
17APR24, 04:30:56.5, Track 1, 98, 98, 36, 
17APR24, 04:31:10.1, Track 1, 101, 98, 22, 
17APR24, 04:31:21.3, Track 1, 98, 98, , 
17APR24, 04:31:48.8, Track 3, 98, 100, 27, 
17APR24, 04:31:58.3, Track 1, 101, 97, 4, 
17APR24, 04:31:59.6, Track 3, 101, 99, 12, 
17APR24, 04:32:12.3, Track 1, 98, 98, 12, 
17APR24, 04:32:22.6, Track 1, 101, 97, 109, 
17APR24, 04:33:01.7, Track 1, 98, 98, 31, 
17APR24, 04:33:11.3, Track 1, 101, 97, 48, 
17APR24, 04:33:26.5, Track 1, 98, 98, 33, 
17APR24, 04:33:53.2, Track 3, 98, 100, 12, 
17APR24, 04:34:02.3, Track 3, 101, 99, 30, 
17APR24, 04:34:04.4, Track 1, 101, 97, 8, 
17APR24, 04:34:18.3, Track 3, 98, 100, 25, 
17APR24, 04:34:18.7, Track 1, 98, 98, 40, 
17APR24, 04:34:28.7, Track 1, 101, 97, 84, 
17APR24, 04:35:06.9, Track 1, 98, 98, 23, 
17APR24, 04:35:16.9, Track 1, 101, 97, 53, 
17APR24, 04:35:32.1, Track 1, 98, 98, , 
17APR24, 04:36:08.0, Track 3, 101, 99, 71, 
17APR24, 04:36:33.9, Track 1, 101, 97, 35, 
17APR24, 04:36:48.6, Track 1, 98, 98, 19, 
17APR24, 04:37:14.9, Track 3, 98, 100, 24, 
17APR24, 04:37:22.5, Track 1, 101, 97, 65, 
17APR24, 04:37:24.5, Track 3, 101, 99, 49, 
17APR24, 04:37:37.5, Track 1, 98, 98, , 
17APR24, 04:38:03.2, Track 3, 98, 100, 28, 
17APR24, 04:38:11.5, Track 1, 101, 97, 8, 
17APR24, 04:38:13.9, Track 3, 101, 99, 58, 
17APR24, 04:38:30.6, Track 1, 98, 98, 1, 
17APR24, 04:38:39.0, Track 1, 101, 98, 46, 
17APR24, 04:39:18.5, Track 1, 98, 98, 73, 
17APR24, 04:39:20.4, Track 3, 98, 99, 12, 
17APR24, 04:39:28.4, Track 1, 101, 97, 92, 
17APR24, 04:39:30.0, Track 3, 101, 99, , 
17APR24, 04:40:09.1, Track 3, 98, 100, 65, 
17APR24, 04:40:19.1, Track 3, 101, 99, 45, 
17APR24, 04:40:32.7, Track 1, 98, 98, 21, 
17APR24, 04:40:45.0, Track 1, 101, 98, 26, 
17APR24, 04:40:57.8, Track 1, 98, 99, 46, 
17APR24, 04:41:09.7, Track 1, 101, 98, 51, 
17APR24, 04:41:23.7, Track 1, 98, 98, 10, 
17APR24, 04:41:23.7, Track 3, 98, 100, 33, 
17APR24, 04:41:32.8, Track 3, 101, 99, 2, 
17APR24, 04:41:34.0, Track 1, 101, 97, 93, 
17APR24, 04:42:12.7, Track 1, 98, 98, 28, 
17APR24, 04:42:12.7, Track 3, 98, 100, 3, 
17APR24, 04:42:22.7, Track 1, 101, 97, 41, 
17APR24, 04:42:25.0, Track 3, 101, 99, 35, 
17APR24, 04:42:37.8, Track 1, 98, 98, 24, 
17APR24, 04:42:47.4, Track 1, 101, 97, 62, 
17APR24, 04:43:02.1, Track 1, 98, 98, , 
17APR24, 04:43:29.6, Track 3, 98, 100, 23, 
17APR24, 04:43:38.8, Track 3, 101, 99, 46, 
17APR24, 04:43:40.4, Track 1, 102, 97, , 
17APR24, 04:43:54.0, Track 1, 98, 98, 27, 
17APR24, 04:44:04.3, Track 1, 101, 97, 35, 
17APR24, 04:44:17.9, Track 1, 98, 98, 14, 
17APR24, 04:44:28.3, Track 1, 101, 97, 89, 
17APR24, 04:44:42.7, Track 1, 98, 98, 26, 
17APR24, 04:44:52.6, Track 1, 101, 97, 65, 
17APR24, 04:45:07.8, Track 1, 98, 98, , 
17APR24, 04:45:34.1, Track 3, 98, 100, 43, 
17APR24, 04:45:43.7, Track 3, 101, 99, 9, 
17APR24, 04:45:45.7, Track 1, 101, 98, 41, 
17APR24, 04:45:59.7, Track 3, 98, 100, 23, 
17APR24, 04:46:00.3, Track 1, 98, 98, 26, 
17APR24, 04:46:08.7, Track 3, 101, 99, 7, 
17APR24, 04:46:10.4, Track 1, 101, 97, 93, 
17APR24, 04:46:23.9, Track 1, 98, 98, 5, 
17APR24, 04:46:33.9, Track 1, 101, 97, 26, 
17APR24, 04:46:48.2, Track 1, 98, 98, 69, 
17APR24, 04:46:48.6, Track 3, 98, 100, 38, 
17APR24, 04:46:58.1, Track 1, 101, 97, 44, 
17APR24, 04:47:00.9, Track 3, 101, 99, 56, 
17APR24, 04:47:13.7, Track 1, 98, 98, 37, 
17APR24, 04:47:14.9, Track 3, 98, 100, 3, 
17APR24, 04:47:23.0, Track 1, 101, 97, 34, 
17APR24, 04:47:39.3, Track 1, 98, 98, 22, 
17APR24, 04:47:49.6, Track 3, 101, 99, 6, 
17APR24, 04:47:50.4, Track 1, 101, 98, 27, 
17APR24, 04:48:03.2, Track 1, 98, 98, 17, 
17APR24, 04:48:15.9, Track 1, 101, 98, 11, 
17APR24, 04:48:27.0, Track 1, 98, 99, 37, 
17APR24, 04:48:39.8, Track 1, 101, 97, 14, 
17APR24, 04:48:53.8, Track 3, 98, 100, 19, 
17APR24, 04:48:54.2, Track 1, 98, 98, 65, 
17APR24, 04:49:04.2, Track 1, 101, 97, 37, 
17APR24, 04:49:05.4, Track 3, 101, 99, 15, 
17APR24, 04:49:18.5, Track 1, 98, 98, 25, 
17APR24, 04:49:28.5, Track 1, 101, 97, 34, 
17APR24, 04:49:43.3, Track 1, 98, 98, 25, 
17APR24, 04:50:21.2, Track 1, 101, 98, 20, 
17APR24, 04:50:59.4, Track 1, 98, 98, 37, 
17APR24, 04:51:10.2, Track 1, 101, 97, 12, 
17APR24, 04:51:23.8, Track 1, 98, 98, 13, 
17APR24, 04:51:34.1, Track 1, 101, 97, 64, 
17APR24, 04:51:48.5, Track 1, 98, 98, 32, 
17APR24, 04:52:23.2, Track 1, 101, 97, 24, 
17APR24, 04:52:38.2, Track 1, 98, 98, 41, 
17APR24, 04:53:04.2, Track 3, 98, 100, 24, 
17APR24, 04:53:13.8, Track 3, 101, 99, 42, 
17APR24, 04:53:15.8, Track 1, 102, 97, 16, 
17APR24, 04:53:29.0, Track 3, 98, 100, 23, 
17APR24, 04:53:54.4, Track 1, 98, 98, 22, 
17APR24, 04:54:04.0, Track 1, 101, 97, 28, 
17APR24, 04:54:18.4, Track 1, 98, 98, 18, 
17APR24, 04:54:28.3, Track 1, 101, 97, 41, 
17APR24, 04:54:30.8, Track 3, 101, 99, 52, 
17APR24, 04:54:43.5, Track 1, 98, 98, 22, 
17APR24, 04:54:53.1, Track 1, 101, 97, 2, 
17APR24, 04:55:08.2, Track 1, 98, 98, 28, 
17APR24, 04:55:09.8, Track 3, 98, 100, 28, 
17APR24, 04:55:19.4, Track 3, 101, 99, 86, 
17APR24, 04:55:20.9, Track 1, 101, 98, 17, 
17APR24, 04:55:32.9, Track 1, 98, 99, 30, 
17APR24, 04:55:34.5, Track 3, 98, 100, 28, 
17APR24, 04:55:45.7, Track 1, 101, 98, 47, 
17APR24, 04:55:59.7, Track 1, 98, 98, 25, 
17APR24, 04:56:10.0, Track 1, 101, 97, 46, 
17APR24, 04:56:24.0, Track 1, 98, 98, 70, 
17APR24, 04:56:33.9, Track 1, 101, 97, 112, 
17APR24, 04:56:35.9, Track 3, 101, 99, 43, 
17APR24, 04:56:49.1, Track 1, 98, 98, 35, 
17APR24, 04:56:58.3, Track 1, 101, 97, 28, 
17APR24, 04:57:13.4, Track 1, 98, 98, 31, 
17APR24, 04:57:14.6, Track 3, 98, 100, 25, 
17APR24, 04:57:22.6, Track 1, 101, 97, 68, 
17APR24, 04:57:25.1, Track 3, 101, 99, 18, 
17APR24, 04:57:38.2, Track 1, 98, 98, 48, 
17APR24, 04:57:39.8, Track 3, 98, 100, 28, 
17APR24, 04:57:50.9, Track 1, 101, 98, 37, 
17APR24, 04:58:03.3, Track 1, 98, 99, 42, 
17APR24, 04:58:15.6, Track 1, 101, 97, 47, 
17APR24, 04:58:29.6, Track 1, 98, 98, 28, 
17APR24, 04:58:40.0, Track 1, 101, 97, 69, 
17APR24, 04:58:41.6, Track 3, 101, 99, 47, 
17APR24, 04:58:54.4, Track 1, 98, 98, 26, 
17APR24, 04:59:04.3, Track 1, 101, 97, 36, 
17APR24, 04:59:18.7, Track 1, 98, 98, 31, 
17APR24, 04:59:20.3, Track 3, 98, 100, 18, 
17APR24, 04:59:28.2, Track 1, 101, 97, 60, 
17APR24, 04:59:30.6, Track 3, 101, 99, 28, 
17APR24, 04:59:43.4, Track 1, 98, 98, 33, 
17APR24, 04:59:52.9, Track 1, 101, 97, 37, 
17APR24, 05:00:08.9, Track 1, 98, 99, 33, 
17APR24, 05:00:20.9, Track 1, 101, 98, 40, 
17APR24, 05:00:32.8, Track 1, 98, 99, 42, 
17APR24, 05:00:35.2, Track 3, 98, 100, 26, 
17APR24, 05:00:44.4, Track 3, 101, 99, 1, 
17APR24, 05:00:46.0, Track 1, 102, 97, 64, 
17APR24, 05:00:56.7, Track 1, 99, 98, 37, 
17APR24, 05:01:11.1, Track 1, 102, 97, 23, 
17APR24, 05:01:21.0, Track 1, 99, 98, 27, 
17APR24, 05:01:35.0, Track 1, 102, 97, 22, 
17APR24, 05:01:47.7, Track 1, 99, 98, 70, 
17APR24, 05:02:03.7, Track 1, 103, 97, 30, 
17APR24, 05:02:11.7, Track 1, 100, 98, 31, 
17APR24, 05:02:17.7, Track 1, 97, 98, 18, 
17APR24, 05:02:22.4, Track 1, 100, 97, 20, 
17APR24, 05:02:28.8, Track 1, 103, 97, 41, 
17APR24, 05:02:37.6, Track 1, 99, 98, 47, 
17APR24, 05:02:40.0, Track 3, 98, 100, 16, 
17APR24, 05:02:49.2, Track 3, 101, 99, 26, 
17APR24, 05:02:52.0, Track 1, 102, 97, 18, 
17APR24, 05:03:01.9, Track 1, 99, 98, , 
17APR24, 05:03:04.7, Track 3, 98, 100, 33, 
17APR24, 05:03:40.6, Track 1, 102, 97, 38, 
17APR24, 05:03:51.0, Track 1, 99, 98, 27, 
17APR24, 05:04:08.9, Track 1, 102, 98, 20, 
17APR24, 05:04:42.0, Track 1, 99, 98, 32, 
17APR24, 05:04:54.8, Track 3, 101, 99, 70, 
17APR24, 05:04:57.6, Track 1, 102, 97, 61, 
17APR24, 05:05:06.8, Track 1, 99, 98, , 
17APR24, 05:05:10.0, Track 3, 98, 100, 30, 
17APR24, 05:05:36.7, Track 1, 97, 98, 19, 
17APR24, 05:05:44.7, Track 1, 100, 98, 64, 
17APR24, 05:06:02.2, Track 1, 97, 98, 39, 
17APR24, 05:06:04.5, Track 3, 97, 100, 25, 
17APR24, 05:06:09.0, Track 1, 100, 98, 69, 
17APR24, 05:06:09.0, Track 3, 100, 99, 33, 
17APR24, 05:06:16.6, Track 1, 103, 98, 21, 
17APR24, 05:06:19.7, Track 1, 100, 98, 26, 
17APR24, 05:06:29.3, Track 1, 97, 98, 4, 
17APR24, 05:06:33.3, Track 1, 100, 97, 81, 
17APR24, 05:06:52.8, Track 3, 97, 100, 30, 
17APR24, 05:06:53.6, Track 1, 97, 98, 10, 
17APR24, 05:06:57.6, Track 1, 100, 97, 56, 
17APR24, 05:06:59.3, Track 3, 100, 99, 46, 
17APR24, 05:07:42.7, Track 1, 97, 98, 17, 
17APR24, 05:07:50.2, Track 1, 100, 98, 50, 
17APR24, 05:08:07.0, Track 1, 97, 98, 23, 
17APR24, 05:08:14.2, Track 1, 100, 98, 85, 
17APR24, 05:08:20.2, Track 3, 103, 99, 27, 
17APR24, 05:08:31.7, Track 1, 97, 98, 36, 
17APR24, 05:08:39.3, Track 1, 100, 97, 50, 
17APR24, 05:08:52.4, Track 3, 99, 100, 27, 
17APR24, 05:09:07.7, Track 3, 102, 99, 24, 
17APR24, 05:09:17.6, Track 3, 99, 100, 24, 
17APR24, 05:09:23.6, Track 1, 97, 98, 11, 
17APR24, 05:09:28.3, Track 1, 100, 97, 11, 
17APR24, 05:10:12.6, Track 1, 97, 98, 18, 
17APR24, 05:10:19.8, Track 1, 100, 98, 72, 
17APR24, 05:10:23.9, Track 3, 102, 99, 24, 
17APR24, 05:10:36.9, Track 1, 97, 98, 31, 
17APR24, 05:10:44.5, Track 1, 100, 98, 61, 
17APR24, 05:11:01.7, Track 1, 97, 98, 21, 
17APR24, 05:11:27.2, Track 3, 98, 100, 26, 
17APR24, 05:11:36.3, Track 3, 101, 99, 32, 
17APR24, 05:11:57.9, Track 1, 100, 97, 9, 
17APR24, 05:12:03.9, Track 1, 103, 97, 51, 
17APR24, 05:12:15.0, Track 3, 98, 100, 37, 
17APR24, 05:12:25.4, Track 3, 101, 99, 39, 
17APR24, 05:12:39.8, Track 3, 98, 100, 45, 
17APR24, 05:13:02.9, Track 1, 99, 98, 21, 
17APR24, 05:13:16.5, Track 1, 102, 97, 4, 
17APR24, 05:13:26.8, Track 1, 99, 98, 49, 
17APR24, 05:13:45.6, Track 1, 102, 97, 18, 
17APR24, 05:14:06.3, Track 3, 101, 99, 18, 
17APR24, 05:14:21.5, Track 3, 98, 100, 34, 
17APR24, 05:14:30.6, Track 3, 101, 99, 38, 
17APR24, 05:14:45.8, Track 3, 98, 100, 30, 
17APR24, 05:15:07.7, Track 1, 99, 98, 37, 
17APR24, 05:15:22.0, Track 1, 102, 97, 7, 
17APR24, 05:15:32.5, Track 1, 99, 98, 31, 
17APR24, 05:15:46.3, Track 1, 102, 97, 45, 
17APR24, 05:15:46.3, Track 3, 101, 99, 22, 
17APR24, 05:16:00.3, Track 1, 98, 98, 29, 
17APR24, 05:16:09.8, Track 1, 101, 97, 58, 
17APR24, 05:16:26.2, Track 3, 98, 100, 25, 
17APR24, 05:16:36.6, Track 3, 101, 99, 26, 
17APR24, 05:16:48.9, Track 1, 98, 98, 47, 
17APR24, 05:16:51.7, Track 3, 98, 100, 38, 
17APR24, 05:17:02.5, Track 1, 101, 98, 47, 
17APR24, 05:17:14.0, Track 1, 98, 98, 17, 
17APR24, 05:17:27.2, Track 1, 102, 97, 10, 
17APR24, 05:17:37.2, Track 1, 99, 98, 31, 
17APR24, 05:17:52.3, Track 1, 102, 97, 53, 
17APR24, 05:18:01.5, Track 1, 99, 98, 58, 
17APR24, 05:18:16.7, Track 1, 102, 97, 43, 
17APR24, 05:18:42.2, Track 3, 101, 99, 19, 
17APR24, 05:18:55.0, Track 1, 98, 98, 46, 
17APR24, 05:19:04.6, Track 1, 101, 97, 46, 
17APR24, 05:19:19.3, Track 1, 98, 98, 14, 
17APR24, 05:19:46.0, Track 3, 98, 100, 27, 
17APR24, 05:19:55.6, Track 3, 101, 99, 44, 
17APR24, 05:19:57.6, Track 1, 102, 97, 51, 
17APR24, 05:20:07.6, Track 1, 99, 98, 44, 
17APR24, 05:20:21.5, Track 1, 102, 97, 61, 
17APR24, 05:20:35.5, Track 3, 98, 100, 8, 
17APR24, 05:20:36.2, Track 1, 98, 98, 20, 
17APR24, 05:20:46.2, Track 1, 101, 97, 46, 
17APR24, 05:20:47.4, Track 3, 101, 99, 33, 
17APR24, 05:20:59.8, Track 1, 98, 98, 17, 
17APR24, 05:21:09.7, Track 1, 101, 97, 77, 
17APR24, 05:21:24.5, Track 1, 98, 98, , 
17APR24, 05:21:51.2, Track 3, 98, 100, 36, 
17APR24, 05:22:00.4, Track 3, 101, 99, 62, 
17APR24, 05:22:02.8, Track 1, 101, 98, 40, 
17APR24, 05:22:16.4, Track 3, 98, 100, 21, 
17APR24, 05:22:17.2, Track 1, 98, 98, 23, 
17APR24, 05:22:27.1, Track 1, 101, 97, 24, 
17APR24, 05:22:41.1, Track 1, 98, 98, 15, 
17APR24, 05:22:50.7, Track 3, 101, 99, 41, 
17APR24, 05:23:15.4, Track 1, 101, 97, 74, 
17APR24, 05:23:30.1, Track 1, 98, 98, 28, 
17APR24, 05:23:40.1, Track 1, 101, 97, 11, 
17APR24, 05:23:54.8, Track 1, 98, 98, 35, 
17APR24, 05:23:56.0, Track 3, 98, 100, 26, 
17APR24, 05:24:04.5, Track 1, 101, 97, 42, 
17APR24, 05:24:06.4, Track 3, 101, 99, 76, 
17APR24, 05:24:19.9, Track 1, 98, 98, 46, 
17APR24, 05:24:32.3, Track 1, 101, 98, 20, 
17APR24, 05:24:44.2, Track 1, 98, 99, 39, 
17APR24, 05:24:57.1, Track 1, 101, 97, 64, 
17APR24, 05:25:11.4, Track 1, 98, 98, 60, 
17APR24, 05:25:21.4, Track 1, 101, 97, 54, 
17APR24, 05:25:35.3, Track 1, 98, 98, 22, 
